1606973704,3.000000
1606973706,3.000000
1606973708,3.000000
1606973710,3.000000
1606973712,3.000000
1606973714,3.000000
1606973716,3.000000
1606973718,3.000000
1606973720,3.000000
1606973722,3.000000
1606973724,3.000000
1606973726,3.000000
1606973728,3.000000
1606973730,3.000000
1606973732,3.000000
1606973734,3.000000
1606973736,3.000000
1606973738,3.000000
1606973740,3.000000
1606973742,3.000000
1606973744,3.000000
1606973746,3.000000
1606973748,3.000000
1606973750,3.000000
1606973752,3.000000
1606973754,3.000000
1606973756,3.000000
1606973758,3.000000
1606973760,3.000000
1606973762,3.000000
1606973764,3.000000
1606973766,5.000000
1606973768,5.000000
1606973770,5.000000
1606973772,5.000000
1606973774,5.000000
1606973776,5.000000
1606973778,5.000000
1606973780,5.000000
1606973782,5.000000
1606973784,5.000000
1606973786,5.000000
1606973788,5.000000
1606973790,5.000000
1606973792,5.000000
1606973794,5.000000
1606973796,5.000000
1606973798,5.000000
1606973800,5.000000
1606973802,5.000000
1606973804,5.000000
1606973806,5.000000
1606973808,5.000000
1606973810,5.000000
1606973812,5.000000
1606973814,5.000000
1606973816,5.000000
1606973818,5.000000
1606973820,5.000000
1606973822,5.000000
1606973824,5.000000
1606973826,5.000000
1606973828,6.000000
1606973830,6.000000
1606973832,6.000000
1606973834,6.000000
1606973836,6.000000
1606973838,6.000000
1606973840,6.000000
1606973842,6.000000
1606973844,6.000000
1606973846,6.000000
1606973848,6.000000
1606973850,6.000000
1606973852,6.000000
1606973854,6.000000
1606973856,6.000000
1606973858,6.000000
1606973860,6.000000
1606973862,6.000000
1606973865,6.000000
1606973866,6.000000
1606973868,6.000000
1606973870,6.000000
1606973872,6.000000
1606973874,6.000000
1606973876,6.000000
1606973879,6.000000
1606973880,6.000000
1606973882,6.000000
1606973884,6.000000
1606973886,6.000000
1606973888,9.000000
1606973890,9.000000
1606973892,9.000000
1606973894,9.000000
1606973896,9.000000
1606973898,9.000000
1606973901,9.000000
1606973902,9.000000
1606973904,10.000000
1606973906,10.000000
1606973908,10.000000
1606973910,10.000000
1606973912,10.000000
1606973914,10.000000
1606973917,10.000000
1606973918,10.000000
1606973920,10.000000
1606973922,10.000000
1606973924,10.000000
1606973926,10.000000
1606973928,10.000000
1606973930,10.000000
1606973932,10.000000
1606973934,10.000000
1606973936,10.000000
1606973938,10.000000
1606973940,10.000000
1606973942,10.000000
1606973944,10.000000
1606973946,10.000000
1606973948,10.000000
1606973950,10.000000
1606973952,10.000000
1606973954,10.000000
1606973956,10.000000
1606973958,10.000000
1606973960,10.000000
1606973962,10.000000
1606973964,10.000000
1606973966,10.000000
1606973968,10.000000
1606973970,10.000000
1606973972,10.000000
1606973975,10.000000
1606973977,10.000000
1606973978,10.000000
1606973981,10.000000
1606973982,10.000000
1606973985,10.000000
1606973986,10.000000
1606973988,10.000000
1606973990,10.000000
1606973993,10.000000
1606973994,10.000000
1606973996,10.000000
1606973998,10.000000
1606974001,10.000000
1606974003,10.000000
1606974004,10.000000
1606974006,10.000000
1606974008,10.000000
1606974010,10.000000
1606974012,10.000000
1606974014,10.000000
1606974016,10.000000
1606974018,10.000000
1606974020,10.000000
1606974023,10.000000
1606974024,10.000000
1606974026,10.000000
1606974028,10.000000
1606974031,10.000000
1606974032,10.000000
1606974034,10.000000
1606974036,10.000000
1606974038,10.000000
1606974040,10.000000
1606974042,10.000000
1606974044,10.000000
1606974046,10.000000
1606974048,10.000000
1606974050,10.000000
1606974052,10.000000
1606974054,10.000000
1606974056,10.000000
1606974058,10.000000
1606974060,10.000000
1606974062,10.000000
1606974064,10.000000
1606974066,10.000000
1606974068,10.000000
1606974070,10.000000
1606974072,10.000000
1606974074,10.000000
1606974076,10.000000
1606974078,10.000000
1606974080,10.000000
1606974082,10.000000
1606974084,10.000000
1606974086,10.000000
1606974088,10.000000
1606974090,10.000000
1606974092,10.000000
1606974094,10.000000
1606974096,10.000000
1606974098,10.000000
1606974100,10.000000
1606974102,10.000000
1606974105,10.000000
1606974106,10.000000
1606974108,10.000000
1606974110,10.000000
1606974112,10.000000
1606974114,10.000000
1606974116,10.000000
1606974118,10.000000
1606974120,10.000000
1606974122,10.000000
1606974124,10.000000
1606974126,10.000000
1606974128,10.000000
1606974130,10.000000
1606974132,10.000000
1606974134,10.000000
1606974137,10.000000
1606974138,10.000000
1606974140,10.000000
1606974142,10.000000
1606974144,10.000000
1606974146,10.000000
1606974148,10.000000
1606974150,10.000000
1606974152,10.000000
1606974154,10.000000
1606974156,10.000000
1606974158,10.000000
1606974160,10.000000
1606974164,10.000000
1606974165,10.000000
1606974166,10.000000
1606974168,10.000000
1606974170,10.000000
1606974172,10.000000
1606974174,10.000000
1606974176,10.000000
1606974179,10.000000
1606974180,10.000000
